Dependency=Location Region	Dependency=Vintage	Dependency=Geometry Building Type RECS	Dependency=Geometry Foundation Type	Option=None	Option=Uninsulated	"Option=Wall R-5, Exterior"	"Option=Wall R-10, Exterior"	"Option=Wall R-15, Exterior"	sampling_probability
CR02	2000s	Mobile Home	Heated Basement	0	0	0	0.6	0.4	0
CR03	2000s	Mobile Home	Heated Basement	0	0	0	0.6	0.4	0
CR04	2000s	Mobile Home	Heated Basement	0	0	0	0.6	0.4	0
CR05	2000s	Mobile Home	Heated Basement	0	0	0	0.6	0.4	0
CR06	2000s	Mobile Home	Heated Basement	0	0	0	0.6	0.4	0
CR07	2000s	Mobile Home	Heated Basement	0	0	0	0.6	0.4	0
CR08	2000s	Mobile Home	Heated Basement	0	0	0	0.6	0.4	0
CR09	2000s	Mobile Home	Heated Basement	0	0	0	0.6	0.4	0
CR10	2000s	Mobile Home	Heated Basement	0	0	0	0.6	0.4	0
CR11	2000s	Mobile Home	Heated Basement	0	0	0	0.6	0.4	0
CR02	2010s	Mobile Home	Heated Basement	0	0	0	0.2	0.8	0
CR03	2010s	Mobile Home	Heated Basement	0	0	0	0.2	0.8	0
CR04	2010s	Mobile Home	Heated Basement	0	0	0	0.2	0.8	0
CR05	2010s	Mobile Home	Heated Basement	0	0	0	0.2	0.8	0
CR06	2010s	Mobile Home	Heated Basement	0	0	0	0.2	0.8	0
CR07	2010s	Mobile Home	Heated Basement	0	0	0	0.2	0.8	0
CR08	2010s	Mobile Home	Heated Basement	0	0	0	0.2	0.8	0
CR09	2010s	Mobile Home	Heated Basement	0	0	0	0.2	0.8	0
CR10	2010s	Mobile Home	Heated Basement	0	1	0	0	0	0
CR11	2010s	Mobile Home	Heated Basement	0	1	0	0	0	0
CR02	<1940	Multi-Family with 2 - 4 Units	Heated Basement	0	0.4	0.6	0	0	0
CR03	<1940	Multi-Family with 2 - 4 Units	Heated Basement	0	0.4	0.6	0	0	0
CR04	<1940	Multi-Family with 2 - 4 Units	Heated Basement	0	0.4	0.6	0	0	0
CR05	<1940	Multi-Family with 2 - 4 Units	Heated Basement	0	0.4	0.6	0	0	0
CR06	<1940	Multi-Family with 2 - 4 Units	Heated Basement	0	0.4	0.6	0	0	0
CR07	<1940	Multi-Family with 2 - 4 Units	Heated Basement	0	0.4	0.6	0	0	0
CR08	<1940	Multi-Family with 2 - 4 Units	Heated Basement	0	0.4	0.6	0	0	0
CR09	<1940	Multi-Family with 2 - 4 Units	Heated Basement	0	0.4	0.6	0	0	0
CR10	<1940	Multi-Family with 2 - 4 Units	Heated Basement	0	0.4	0.6	0	0	0
CR11	<1940	Multi-Family with 2 - 4 Units	Heated Basement	0	0.4	0.6	0	0	0
CR02	1940s	Multi-Family with 2 - 4 Units	Heated Basement	0	0.2	0.8	0	0	0
CR03	1940s	Multi-Family with 2 - 4 Units	Heated Basement	0	0.2	0.8	0	0	0
CR04	1940s	Multi-Family with 2 - 4 Units	Heated Basement	0	0.2	0.8	0	0	0
CR05	1940s	Multi-Family with 2 - 4 Units	Heated Basement	0	0.2	0.8	0	0	0
CR06	1940s	Multi-Family with 2 - 4 Units	Heated Basement	0	0.2	0.8	0	0	0
CR07	1940s	Multi-Family with 2 - 4 Units	Heated Basement	0	0.2	0.8	0	0	0
CR08	1940s	Multi-Family with 2 - 4 Units	Heated Basement	0	0.2	0.8	0	0	0
CR09	1940s	Multi-Family with 2 - 4 Units	Heated Basement	0	0.2	0.8	0	0	0
CR10	1940s	Multi-Family with 2 - 4 Units	Heated Basement	0	0.2	0.8	0	0	0
CR11	1940s	Multi-Family with 2 - 4 Units	Heated Basement	0	0.2	0.8	0	0	0
CR02	1950s	Multi-Family with 2 - 4 Units	Heated Basement	0	0.4	0.6	0	0	0
CR03	1950s	Multi-Family with 2 - 4 Units	Heated Basement	0	0.4	0.6	0	0	0
CR04	1950s	Multi-Family with 2 - 4 Units	Heated Basement	0	0.4	0.6	0	0	0
CR05	1950s	Multi-Family with 2 - 4 Units	Heated Basement	0	0.4	0.6	0	0	0
CR06	1950s	Multi-Family with 2 - 4 Units	Heated Basement	0	0.4	0.6	0	0	0
CR07	1950s	Multi-Family with 2 - 4 Units	Heated Basement	0	0.4	0.6	0	0	0
CR08	1950s	Multi-Family with 2 - 4 Units	Heated Basement	0	0.4	0.6	0	0	0
CR09	1950s	Multi-Family with 2 - 4 Units	Heated Basement	0	0.4	0.6	0	0	0
CR10	1950s	Multi-Family with 2 - 4 Units	Heated Basement	0	0.4	0.6	0	0	0
CR11	1950s	Multi-Family with 2 - 4 Units	Heated Basement	0	0.4	0.6	0	0	0
CR02	1960s	Multi-Family with 2 - 4 Units	Heated Basement	0	0.2	0.8	0	0	0
CR03	1960s	Multi-Family with 2 - 4 Units	Heated Basement	0	0.2	0.8	0	0	0
CR04	1960s	Multi-Family with 2 - 4 Units	Heated Basement	0	0.2	0.8	0	0	0
CR05	1960s	Multi-Family with 2 - 4 Units	Heated Basement	0	0.2	0.8	0	0	0
CR06	1960s	Multi-Family with 2 - 4 Units	Heated Basement	0	0.2	0.8	0	0	0
CR07	1960s	Multi-Family with 2 - 4 Units	Heated Basement	0	0.2	0.8	0	0	0
CR08	1960s	Multi-Family with 2 - 4 Units	Heated Basement	0	0.2	0.8	0	0	0
CR09	1960s	Multi-Family with 2 - 4 Units	Heated Basement	0	0.2	0.8	0	0	0
CR10	1960s	Multi-Family with 2 - 4 Units	Heated Basement	0	0.2	0.8	0	0	0
CR11	1960s	Multi-Family with 2 - 4 Units	Heated Basement	0	0.2	0.8	0	0	0
CR02	1970s	Multi-Family with 2 - 4 Units	Heated Basement	0	0	0.6	0.4	0	0
CR03	1970s	Multi-Family with 2 - 4 Units	Heated Basement	0	0	0.6	0.4	0	0
CR04	1970s	Multi-Family with 2 - 4 Units	Heated Basement	0	0	0.6	0.4	0	0
CR05	1970s	Multi-Family with 2 - 4 Units	Heated Basement	0	0	0.6	0.4	0	0
CR06	1970s	Multi-Family with 2 - 4 Units	Heated Basement	0	0	0.6	0.4	0	0
CR07	1970s	Multi-Family with 2 - 4 Units	Heated Basement	0	0	0.6	0.4	0	0
CR08	1970s	Multi-Family with 2 - 4 Units	Heated Basement	0	0	0.6	0.4	0	0
CR09	1970s	Multi-Family with 2 - 4 Units	Heated Basement	0	0	0.6	0.4	0	0
CR10	1970s	Multi-Family with 2 - 4 Units	Heated Basement	0	0	0.6	0.4	0	0
CR11	1970s	Multi-Family with 2 - 4 Units	Heated Basement	0	0	0.6	0.4	0	0
CR02	1980s	Multi-Family with 2 - 4 Units	Heated Basement	0	0	0.2	0.8	0	0
CR03	1980s	Multi-Family with 2 - 4 Units	Heated Basement	0	0	0.2	0.8	0	0
CR04	1980s	Multi-Family with 2 - 4 Units	Heated Basement	0	0	0.2	0.8	0	0
CR05	1980s	Multi-Family with 2 - 4 Units	Heated Basement	0	0	0.2	0.8	0	0
CR06	1980s	Multi-Family with 2 - 4 Units	Heated Basement	0	0	0.2	0.8	0	0
CR07	1980s	Multi-Family with 2 - 4 Units	Heated Basement	0	0	0.2	0.8	0	0
CR08	1980s	Multi-Family with 2 - 4 Units	Heated Basement	0	0	0.2	0.8	0	0
CR09	1980s	Multi-Family with 2 - 4 Units	Heated Basement	0	0	0.2	0.8	0	0
CR10	1980s	Multi-Family with 2 - 4 Units	Heated Basement	0	0	0.2	0.8	0	0
CR11	1980s	Multi-Family with 2 - 4 Units	Heated Basement	0	0	0.2	0.8	0	0
CR02	1990s	Multi-Family with 2 - 4 Units	Heated Basement	0	0	0	0.4	0.6	0
CR03	1990s	Multi-Family with 2 - 4 Units	Heated Basement	0	0	0	0.4	0.6	0
CR04	1990s	Multi-Family with 2 - 4 Units	Heated Basement	0	0	0	0.4	0.6	0
CR05	1990s	Multi-Family with 2 - 4 Units	Heated Basement	0	0	0	0.4	0.6	0
CR06	1990s	Multi-Family with 2 - 4 Units	Heated Basement	0	0	0	0.4	0.6	0
CR07	1990s	Multi-Family with 2 - 4 Units	Heated Basement	0	0	0	0.4	0.6	0
CR08	1990s	Multi-Family with 2 - 4 Units	Heated Basement	0	0	0	0.4	0.6	0
CR09	1990s	Multi-Family with 2 - 4 Units	Heated Basement	0	0	0	0.4	0.6	0
CR10	1990s	Multi-Family with 2 - 4 Units	Heated Basement	0	0	0	0.4	0.6	0
CR11	1990s	Multi-Family with 2 - 4 Units	Heated Basement	0	0	0	0.4	0.6	0
CR02	2000s	Multi-Family with 2 - 4 Units	Heated Basement	0	0	0	0.6	0.4	0
CR03	2000s	Multi-Family with 2 - 4 Units	Heated Basement	0	0	0	0.6	0.4	0
CR04	2000s	Multi-Family with 2 - 4 Units	Heated Basement	0	0	0	0.6	0.4	0
CR05	2000s	Multi-Family with 2 - 4 Units	Heated Basement	0	0	0	0.6	0.4	0
CR06	2000s	Multi-Family with 2 - 4 Units	Heated Basement	0	0	0	0.6	0.4	0
CR07	2000s	Multi-Family with 2 - 4 Units	Heated Basement	0	0	0	0.6	0.4	0
CR08	2000s	Multi-Family with 2 - 4 Units	Heated Basement	0	0	0	0.6	0.4	0
CR09	2000s	Multi-Family with 2 - 4 Units	Heated Basement	0	0	0	0.6	0.4	0
CR10	2000s	Multi-Family with 2 - 4 Units	Heated Basement	0	0	0	0.6	0.4	0
CR11	2000s	Multi-Family with 2 - 4 Units	Heated Basement	0	0	0	0.6	0.4	0
CR02	2010s	Multi-Family with 2 - 4 Units	Heated Basement	0	0	0	0.2	0.8	0
CR03	2010s	Multi-Family with 2 - 4 Units	Heated Basement	0	0	0	0.2	0.8	0
CR04	2010s	Multi-Family with 2 - 4 Units	Heated Basement	0	0	0	0.2	0.8	0
CR05	2010s	Multi-Family with 2 - 4 Units	Heated Basement	0	0	0	0.2	0.8	0
CR06	2010s	Multi-Family with 2 - 4 Units	Heated Basement	0	0	0	0.2	0.8	0
CR07	2010s	Multi-Family with 2 - 4 Units	Heated Basement	0	0	0	0.2	0.8	0
CR08	2010s	Multi-Family with 2 - 4 Units	Heated Basement	0	0	0	0.2	0.8	0
CR09	2010s	Multi-Family with 2 - 4 Units	Heated Basement	0	0	0	0.2	0.8	0
CR10	2010s	Multi-Family with 2 - 4 Units	Heated Basement	0	1	0	0	0	0
CR11	2010s	Multi-Family with 2 - 4 Units	Heated Basement	0	1	0	0	0	0
CR02	<1940	Multi-Family with 5+ Units	Heated Basement	0	0.4	0.6	0	0	0
CR03	<1940	Multi-Family with 5+ Units	Heated Basement	0	0.4	0.6	0	0	0
CR04	<1940	Multi-Family with 5+ Units	Heated Basement	0	0.4	0.6	0	0	0
CR05	<1940	Multi-Family with 5+ Units	Heated Basement	0	0.4	0.6	0	0	0
CR06	<1940	Multi-Family with 5+ Units	Heated Basement	0	0.4	0.6	0	0	0
CR07	<1940	Multi-Family with 5+ Units	Heated Basement	0	0.4	0.6	0	0	0
CR08	<1940	Multi-Family with 5+ Units	Heated Basement	0	0.4	0.6	0	0	0
CR09	<1940	Multi-Family with 5+ Units	Heated Basement	0	0.4	0.6	0	0	0
CR10	<1940	Multi-Family with 5+ Units	Heated Basement	0	0.4	0.6	0	0	0
CR11	<1940	Multi-Family with 5+ Units	Heated Basement	0	0.4	0.6	0	0	0
CR02	1940s	Multi-Family with 5+ Units	Heated Basement	0	0.2	0.8	0	0	0
CR03	1940s	Multi-Family with 5+ Units	Heated Basement	0	0.2	0.8	0	0	0
CR04	1940s	Multi-Family with 5+ Units	Heated Basement	0	0.2	0.8	0	0	0
CR05	1940s	Multi-Family with 5+ Units	Heated Basement	0	0.2	0.8	0	0	0
CR06	1940s	Multi-Family with 5+ Units	Heated Basement	0	0.2	0.8	0	0	0
CR07	1940s	Multi-Family with 5+ Units	Heated Basement	0	0.2	0.8	0	0	0
CR08	1940s	Multi-Family with 5+ Units	Heated Basement	0	0.2	0.8	0	0	0
CR09	1940s	Multi-Family with 5+ Units	Heated Basement	0	0.2	0.8	0	0	0
CR10	1940s	Multi-Family with 5+ Units	Heated Basement	0	0.2	0.8	0	0	0
CR11	1940s	Multi-Family with 5+ Units	Heated Basement	0	0.2	0.8	0	0	0
CR02	1950s	Multi-Family with 5+ Units	Heated Basement	0	0.4	0.6	0	0	0
CR03	1950s	Multi-Family with 5+ Units	Heated Basement	0	0.4	0.6	0	0	0
CR04	1950s	Multi-Family with 5+ Units	Heated Basement	0	0.4	0.6	0	0	0
CR05	1950s	Multi-Family with 5+ Units	Heated Basement	0	0.4	0.6	0	0	0
CR06	1950s	Multi-Family with 5+ Units	Heated Basement	0	0.4	0.6	0	0	0
CR07	1950s	Multi-Family with 5+ Units	Heated Basement	0	0.4	0.6	0	0	0
CR08	1950s	Multi-Family with 5+ Units	Heated Basement	0	0.4	0.6	0	0	0
CR09	1950s	Multi-Family with 5+ Units	Heated Basement	0	0.4	0.6	0	0	0
CR10	1950s	Multi-Family with 5+ Units	Heated Basement	0	0.4	0.6	0	0	0
CR11	1950s	Multi-Family with 5+ Units	Heated Basement	0	0.4	0.6	0	0	0
CR02	1960s	Multi-Family with 5+ Units	Heated Basement	0	0.2	0.8	0	0	0
CR03	1960s	Multi-Family with 5+ Units	Heated Basement	0	0.2	0.8	0	0	0
CR04	1960s	Multi-Family with 5+ Units	Heated Basement	0	0.2	0.8	0	0	0
CR05	1960s	Multi-Family with 5+ Units	Heated Basement	0	0.2	0.8	0	0	0
CR06	1960s	Multi-Family with 5+ Units	Heated Basement	0	0.2	0.8	0	0	0
CR07	1960s	Multi-Family with 5+ Units	Heated Basement	0	0.2	0.8	0	0	0
CR08	1960s	Multi-Family with 5+ Units	Heated Basement	0	0.2	0.8	0	0	0
CR09	1960s	Multi-Family with 5+ Units	Heated Basement	0	0.2	0.8	0	0	0
CR10	1960s	Multi-Family with 5+ Units	Heated Basement	0	0.2	0.8	0	0	0
CR11	1960s	Multi-Family with 5+ Units	Heated Basement	0	0.2	0.8	0	0	0
CR02	1970s	Multi-Family with 5+ Units	Heated Basement	0	0	0.6	0.4	0	0
CR03	1970s	Multi-Family with 5+ Units	Heated Basement	0	0	0.6	0.4	0	0
CR04	1970s	Multi-Family with 5+ Units	Heated Basement	0	0	0.6	0.4	0	0
CR05	1970s	Multi-Family with 5+ Units	Heated Basement	0	0	0.6	0.4	0	0
CR06	1970s	Multi-Family with 5+ Units	Heated Basement	0	0	0.6	0.4	0	0
CR07	1970s	Multi-Family with 5+ Units	Heated Basement	0	0	0.6	0.4	0	0
CR08	1970s	Multi-Family with 5+ Units	Heated Basement	0	0	0.6	0.4	0	0
CR09	1970s	Multi-Family with 5+ Units	Heated Basement	0	0	0.6	0.4	0	0
CR10	1970s	Multi-Family with 5+ Units	Heated Basement	0	0	0.6	0.4	0	0
CR11	1970s	Multi-Family with 5+ Units	Heated Basement	0	0	0.6	0.4	0	0
CR02	1980s	Multi-Family with 5+ Units	Heated Basement	0	0	0.2	0.8	0	0
CR03	1980s	Multi-Family with 5+ Units	Heated Basement	0	0	0.2	0.8	0	0
CR04	1980s	Multi-Family with 5+ Units	Heated Basement	0	0	0.2	0.8	0	0
CR05	1980s	Multi-Family with 5+ Units	Heated Basement	0	0	0.2	0.8	0	0
CR06	1980s	Multi-Family with 5+ Units	Heated Basement	0	0	0.2	0.8	0	0
CR07	1980s	Multi-Family with 5+ Units	Heated Basement	0	0	0.2	0.8	0	0
CR08	1980s	Multi-Family with 5+ Units	Heated Basement	0	0	0.2	0.8	0	0
CR09	1980s	Multi-Family with 5+ Units	Heated Basement	0	0	0.2	0.8	0	0
CR10	1980s	Multi-Family with 5+ Units	Heated Basement	0	0	0.2	0.8	0	0
CR11	1980s	Multi-Family with 5+ Units	Heated Basement	0	0	0.2	0.8	0	0
CR02	1990s	Multi-Family with 5+ Units	Heated Basement	0	0	0	0.4	0.6	0
CR03	1990s	Multi-Family with 5+ Units	Heated Basement	0	0	0	0.4	0.6	0
CR04	1990s	Multi-Family with 5+ Units	Heated Basement	0	0	0	0.4	0.6	0
CR05	1990s	Multi-Family with 5+ Units	Heated Basement	0	0	0	0.4	0.6	0
CR06	1990s	Multi-Family with 5+ Units	Heated Basement	0	0	0	0.4	0.6	0
CR07	1990s	Multi-Family with 5+ Units	Heated Basement	0	0	0	0.4	0.6	0
CR08	1990s	Multi-Family with 5+ Units	Heated Basement	0	0	0	0.4	0.6	0
CR09	1990s	Multi-Family with 5+ Units	Heated Basement	0	0	0	0.4	0.6	0
CR10	1990s	Multi-Family with 5+ Units	Heated Basement	0	0	0	0.4	0.6	0
CR11	1990s	Multi-Family with 5+ Units	Heated Basement	0	0	0	0.4	0.6	0
CR02	2000s	Multi-Family with 5+ Units	Heated Basement	0	0	0	0.6	0.4	0
CR03	2000s	Multi-Family with 5+ Units	Heated Basement	0	0	0	0.6	0.4	0
CR04	2000s	Multi-Family with 5+ Units	Heated Basement	0	0	0	0.6	0.4	0
CR05	2000s	Multi-Family with 5+ Units	Heated Basement	0	0	0	0.6	0.4	0
CR06	2000s	Multi-Family with 5+ Units	Heated Basement	0	0	0	0.6	0.4	0
CR07	2000s	Multi-Family with 5+ Units	Heated Basement	0	0	0	0.6	0.4	0
CR08	2000s	Multi-Family with 5+ Units	Heated Basement	0	0	0	0.6	0.4	0
CR09	2000s	Multi-Family with 5+ Units	Heated Basement	0	0	0	0.6	0.4	0
CR10	2000s	Multi-Family with 5+ Units	Heated Basement	0	0	0	0.6	0.4	0
CR11	2000s	Multi-Family with 5+ Units	Heated Basement	0	0	0	0.6	0.4	0
CR02	2010s	Multi-Family with 5+ Units	Heated Basement	0	0	0	0.2	0.8	0
CR03	2010s	Multi-Family with 5+ Units	Heated Basement	0	0	0	0.2	0.8	0
CR04	2010s	Multi-Family with 5+ Units	Heated Basement	0	0	0	0.2	0.8	0
CR05	2010s	Multi-Family with 5+ Units	Heated Basement	0	0	0	0.2	0.8	0
CR06	2010s	Multi-Family with 5+ Units	Heated Basement	0	0	0	0.2	0.8	0
CR07	2010s	Multi-Family with 5+ Units	Heated Basement	0	0	0	0.2	0.8	0
CR08	2010s	Multi-Family with 5+ Units	Heated Basement	0	0	0	0.2	0.8	0
CR09	2010s	Multi-Family with 5+ Units	Heated Basement	0	0	0	0.2	0.8	0
CR10	2010s	Multi-Family with 5+ Units	Heated Basement	0	1	0	0	0	0
CR11	2010s	Multi-Family with 5+ Units	Heated Basement	0	1	0	0	0	0
CR02	<1940	Single-Family Attached	Heated Basement	0	0.4	0.6	0	0	4.66E-05
CR03	<1940	Single-Family Attached	Heated Basement	0	0.4	0.6	0	0	0.000111548
CR04	<1940	Single-Family Attached	Heated Basement	0	0.4	0.6	0	0	0.000172733
CR05	<1940	Single-Family Attached	Heated Basement	0	0.4	0.6	0	0	1.86E-05
CR06	<1940	Single-Family Attached	Heated Basement	0	0.4	0.6	0	0	1.05E-05
CR07	<1940	Single-Family Attached	Heated Basement	0	0.4	0.6	0	0	0.000953042
CR08	<1940	Single-Family Attached	Heated Basement	0	0.4	0.6	0	0	0.000250786
CR09	<1940	Single-Family Attached	Heated Basement	0	0.4	0.6	0	0	3.28E-06
CR10	<1940	Single-Family Attached	Heated Basement	0	0.4	0.6	0	0	2.33E-06
CR11	<1940	Single-Family Attached	Heated Basement	0	0.4	0.6	0	0	3.65E-05
CR02	1940s	Single-Family Attached	Heated Basement	0	0.2	0.8	0	0	2.47E-05
CR03	1940s	Single-Family Attached	Heated Basement	0	0.2	0.8	0	0	2.62E-05
CR04	1940s	Single-Family Attached	Heated Basement	0	0.2	0.8	0	0	9.94E-05
CR05	1940s	Single-Family Attached	Heated Basement	0	0.2	0.8	0	0	1.29E-05
CR06	1940s	Single-Family Attached	Heated Basement	0	0.2	0.8	0	0	1.45E-05
CR07	1940s	Single-Family Attached	Heated Basement	0	0.2	0.8	0	0	0.000354484
CR08	1940s	Single-Family Attached	Heated Basement	0	0.2	0.8	0	0	0.000134352
CR09	1940s	Single-Family Attached	Heated Basement	0	0.2	0.8	0	0	4.36E-06
CR10	1940s	Single-Family Attached	Heated Basement	0	0.2	0.8	0	0	1.87E-06
CR11	1940s	Single-Family Attached	Heated Basement	0	0.2	0.8	0	0	6.80E-06
CR02	1950s	Single-Family Attached	Heated Basement	0	0.4	0.6	0	0	4.91E-05
CR03	1950s	Single-Family Attached	Heated Basement	0	0.4	0.6	0	0	4.48E-05
CR04	1950s	Single-Family Attached	Heated Basement	0	0.4	0.6	0	0	0.000142966
CR05	1950s	Single-Family Attached	Heated Basement	0	0.4	0.6	0	0	2.70E-05
CR06	1950s	Single-Family Attached	Heated Basement	0	0.4	0.6	0	0	1.91E-05
CR07	1950s	Single-Family Attached	Heated Basement	0	0.4	0.6	0	0	0.000408727
CR08	1950s	Single-Family Attached	Heated Basement	0	0.4	0.6	0	0	0.00021064
CR09	1950s	Single-Family Attached	Heated Basement	0	0.4	0.6	0	0	7.15E-06
CR10	1950s	Single-Family Attached	Heated Basement	0	0.4	0.6	0	0	5.14E-06
CR11	1950s	Single-Family Attached	Heated Basement	0	0.4	0.6	0	0	8.91E-06
CR02	1960s	Single-Family Attached	Heated Basement	0	0.2	0.8	0	0	7.04E-05
CR03	1960s	Single-Family Attached	Heated Basement	0	0.2	0.8	0	0	4.96E-05
CR04	1960s	Single-Family Attached	Heated Basement	0	0.2	0.8	0	0	0.000153658
CR05	1960s	Single-Family Attached	Heated Basement	0	0.2	0.8	0	0	3.03E-05
CR06	1960s	Single-Family Attached	Heated Basement	0	0.2	0.8	0	0	8.92E-06
CR07	1960s	Single-Family Attached	Heated Basement	0	0.2	0.8	0	0	0.000250385
CR08	1960s	Single-Family Attached	Heated Basement	0	0.2	0.8	0	0	0.000151538
CR09	1960s	Single-Family Attached	Heated Basement	0	0.2	0.8	0	0	1.37E-05
CR10	1960s	Single-Family Attached	Heated Basement	0	0.2	0.8	0	0	4.32E-06
CR11	1960s	Single-Family Attached	Heated Basement	0	0.2	0.8	0	0	3.57E-06
CR02	1970s	Single-Family Attached	Heated Basement	0	0	0.6	0.4	0	0.000185461
CR03	1970s	Single-Family Attached	Heated Basement	0	0	0.6	0.4	0	0.000104926
CR04	1970s	Single-Family Attached	Heated Basement	0	0	0.6	0.4	0	0.000318094
CR05	1970s	Single-Family Attached	Heated Basement	0	0	0.6	0.4	0	0.00010464
CR06	1970s	Single-Family Attached	Heated Basement	0	0	0.6	0.4	0	2.45E-05
CR07	1970s	Single-Family Attached	Heated Basement	0	0	0.6	0.4	0	0.000324396
CR08	1970s	Single-Family Attached	Heated Basement	0	0	0.6	0.4	0	0.00033243
CR09	1970s	Single-Family Attached	Heated Basement	0	0	0.6	0.4	0	3.03E-05
CR10	1970s	Single-Family Attached	Heated Basement	0	0	0.6	0.4	0	1.20E-05
CR11	1970s	Single-Family Attached	Heated Basement	0	0	0.6	0.4	0	7.93E-06
CR02	1980s	Single-Family Attached	Heated Basement	0	0	0.2	0.8	0	0.000176207
CR03	1980s	Single-Family Attached	Heated Basement	0	0	0.2	0.8	0	0.000211421
CR04	1980s	Single-Family Attached	Heated Basement	0	0	0.2	0.8	0	0.000299804
CR05	1980s	Single-Family Attached	Heated Basement	0	0	0.2	0.8	0	0.000130007
CR06	1980s	Single-Family Attached	Heated Basement	0	0	0.2	0.8	0	9.47E-06
CR07	1980s	Single-Family Attached	Heated Basement	0	0	0.2	0.8	0	0.000489999
CR08	1980s	Single-Family Attached	Heated Basement	0	0	0.2	0.8	0	0.000541621
CR09	1980s	Single-Family Attached	Heated Basement	0	0	0.2	0.8	0	7.83E-05
CR10	1980s	Single-Family Attached	Heated Basement	0	0	0.2	0.8	0	1.48E-05
CR11	1980s	Single-Family Attached	Heated Basement	0	0	0.2	0.8	0	5.82E-06
CR02	1990s	Single-Family Attached	Heated Basement	0	0	0	0.4	0.6	0.000238647
CR03	1990s	Single-Family Attached	Heated Basement	0	0	0	0.4	0.6	8.35E-05
CR04	1990s	Single-Family Attached	Heated Basement	0	0	0	0.4	0.6	0.00043028
CR05	1990s	Single-Family Attached	Heated Basement	0	0	0	0.4	0.6	0.000117939
CR06	1990s	Single-Family Attached	Heated Basement	0	0	0	0.4	0.6	1.65E-05
CR07	1990s	Single-Family Attached	Heated Basement	0	0	0	0.4	0.6	0.000409161
CR08	1990s	Single-Family Attached	Heated Basement	0	0	0	0.4	0.6	0.000477613
CR09	1990s	Single-Family Attached	Heated Basement	0	0	0	0.4	0.6	6.04E-05
CR10	1990s	Single-Family Attached	Heated Basement	0	0	0	0.4	0.6	1.01E-05
CR11	1990s	Single-Family Attached	Heated Basement	0	0	0	0.4	0.6	3.15E-06
CR02	2000s	Single-Family Attached	Heated Basement	0	0	0	0.6	0.4	0.00030493
CR03	2000s	Single-Family Attached	Heated Basement	0	0	0	0.6	0.4	0.000156747
CR04	2000s	Single-Family Attached	Heated Basement	0	0	0	0.6	0.4	0.000579693
CR05	2000s	Single-Family Attached	Heated Basement	0	0	0	0.6	0.4	9.34E-05
CR06	2000s	Single-Family Attached	Heated Basement	0	0	0	0.6	0.4	1.53E-05
CR07	2000s	Single-Family Attached	Heated Basement	0	0	0	0.6	0.4	0.000374157
CR08	2000s	Single-Family Attached	Heated Basement	0	0	0	0.6	0.4	0.000368165
