Dependency=ASHRAE IECC Climate Zone 2004	Dependency=Geometry Building Type RECS	Dependency=HVAC Heating Type	Dependency=Vintage ACS	Option=Central AC	Option=Heat Pump	Option=None	Option=Room AC	source_count	source_weight	sampling_probability
5A	Multi-Family with 5+ Units	Ducted Heating	2010s	0	0	1	0	23	52760.8	0.00110909
5A	Multi-Family with 5+ Units	Non-Ducted Heat Pump	2010s	0	0	1	0	0	0	0
5A	Multi-Family with 5+ Units	Non-Ducted Heating	2010s	0	0	1	0	13	17191.1	0.000270466
5A	Multi-Family with 5+ Units	None	2010s	0	0	1	0	13	17191.1	1.88E-05
5A	Single-Family Attached	Ducted Heat Pump	2010s	0	0	1	0	12	44963.9	8.38E-05
5A	Single-Family Attached	Ducted Heating	2010s	0	0	1	0	121	343319	0.000484389
5A	Single-Family Attached	Non-Ducted Heat Pump	2010s	0	0	1	0	0	0	0
5A	Single-Family Attached	Non-Ducted Heating	2010s	0	0	1	0	19	14136.1	7.00E-05
5A	Single-Family Attached	None	2010s	0	0	1	0	19	14136.1	5.67E-07
5A	Single-Family Detached	Ducted Heat Pump	2010s	0	0	1	0	12	44963.9	0.000434547
5A	Single-Family Detached	Ducted Heating	2010s	0	0	1	0	121	343319	0.0027867
5A	Single-Family Detached	Non-Ducted Heat Pump	2010s	0	0	1	0	0	0	0
5A	Single-Family Detached	Non-Ducted Heating	2010s	0	0	1	0	19	14136.1	0.000391933
5A	Single-Family Detached	None	2010s	0	0	1	0	19	14136.1	2.32E-05
5A	Mobile Home	Ducted Heat Pump	<1940	0	0	1	0	0	0	2.44E-06
5A	Mobile Home	Ducted Heating	<1940	0	0	1	0	0	0	4.43E-05
5A	Mobile Home	Non-Ducted Heat Pump	<1940	0	0	1	0	0	0	0
5A	Mobile Home	Non-Ducted Heating	<1940	0	0	1	0	0	0	4.11E-05
5A	Mobile Home	None	<1940	0	0	1	0	0	0	1.21E-05
5A	Multi-Family with 2 - 4 Units	Ducted Heat Pump	<1940	0	0	1	0	1	2032.91	0.000193413
5A	Multi-Family with 2 - 4 Units	Ducted Heating	<1940	0	0	1	0	55	319744	0.00563261
5A	Multi-Family with 2 - 4 Units	Non-Ducted Heat Pump	<1940	0	0	1	0	0	0	0
5A	Multi-Family with 2 - 4 Units	Non-Ducted Heating	<1940	0	0	1	0	135	321150	0.00488594
5A	Multi-Family with 2 - 4 Units	None	<1940	0	0	1	0	135	321150	3.75E-05
5A	Multi-Family with 5+ Units	Ducted Heat Pump	<1940	0	0	1	0	1	2032.91	0.000266337
5A	Multi-Family with 5+ Units	Ducted Heating	<1940	0	0	1	0	55	319744	0.00249085
5A	Multi-Family with 5+ Units	Non-Ducted Heat Pump	<1940	0	0	1	0	0	0	0
5A	Multi-Family with 5+ Units	Non-Ducted Heating	<1940	0	0	1	0	135	321150	0.00268023
5A	Multi-Family with 5+ Units	None	<1940	0	0	1	0	135	321150	0.000118133
5A	Single-Family Attached	Ducted Heat Pump	<1940	0	0	1	0	5	30873.8	4.12E-05
5A	Single-Family Attached	Ducted Heating	<1940	0	0	1	0	228	1.24E+06	0.00132195
5A	Single-Family Attached	Non-Ducted Heat Pump	<1940	0	0	1	0	0	0	0
5A	Single-Family Attached	Non-Ducted Heating	<1940	0	0	1	0	148	334557	0.00113458
5A	Single-Family Attached	None	<1940	0	0	1	0	148	334557	5.12E-06
5A	Single-Family Detached	Ducted Heat Pump	<1940	0	0	1	0	5	30873.8	0.000316882
5A	Single-Family Detached	Ducted Heating	<1940	0	0	1	0	228	1.24E+06	0.0172682
5A	Single-Family Detached	Non-Ducted Heat Pump	<1940	0	0	1	0	0	0	0
5A	Single-Family Detached	Non-Ducted Heating	<1940	0	0	1	0	148	334557	0.0141858
5A	Single-Family Detached	None	<1940	0	0	1	0	148	334557	6.73E-05
5B	Mobile Home	Ducted Heat Pump	1940-59	0	0	1	0	0	0	6.55E-06
5B	Mobile Home	Ducted Heating	1940-59	0	0	1	0	1	16873.1	2.21E-05
5B	Mobile Home	Non-Ducted Heat Pump	1940-59	0	0	1	0	0	0	0
5B	Mobile Home	Non-Ducted Heating	1940-59	0	0	1	0	0	0	1.63E-05
5B	Mobile Home	None	1940-59	0	0	1	0	0	0	3.32E-07
5B	Multi-Family with 2 - 4 Units	Ducted Heat Pump	1940-59	0	0	1	0	0	0	2.97E-05
5B	Multi-Family with 2 - 4 Units	Ducted Heating	1940-59	0	0	1	0	3	11962.2	0.00012097
5B	Multi-Family with 2 - 4 Units	Non-Ducted Heat Pump	1940-59	0	0	1	0	0	0	0
5B	Multi-Family with 2 - 4 Units	Non-Ducted Heating	1940-59	0	0	1	0	2	6021.3	0.00010051
5B	Multi-Family with 2 - 4 Units	None	1940-59	0	0	1	0	2	6021.3	5.87E-07
5B	Multi-Family with 5+ Units	Ducted Heat Pump	1940-59	0	0	1	0	0	0	5.95E-05
5B	Multi-Family with 5+ Units	Ducted Heating	1940-59	0	0	1	0	3	11962.2	0.000127969
5B	Multi-Family with 5+ Units	Non-Ducted Heat Pump	1940-59	0	0	1	0	0	0	0
5B	Multi-Family with 5+ Units	Non-Ducted Heating	1940-59	0	0	1	0	2	6021.3	0.000127288
5B	Multi-Family with 5+ Units	None	1940-59	0	0	1	0	2	6021.3	7.54E-06
5B	Single-Family Attached	Ducted Heat Pump	1940-59	0	0	1	0	1	17758.5	1.52E-05
5B	Single-Family Attached	Ducted Heating	1940-59	0	0	1	0	21	103044	6.51E-05
5B	Single-Family Attached	Non-Ducted Heat Pump	1940-59	0	0	1	0	0	0	0
5B	Single-Family Attached	Non-Ducted Heating	1940-59	0	0	1	0	12	28750.3	5.14E-05
5B	Single-Family Attached	None	1940-59	0	0	1	0	12	28750.3	9.43E-07
5B	Single-Family Detached	Ducted Heat Pump	1940-59	0	0	1	0	1	17758.5	0.000242298
5B	Single-Family Detached	Ducted Heating	1940-59	0	0	1	0	21	103044	0.00191892
5B	Single-Family Detached	Non-Ducted Heat Pump	1940-59	0	0	1	0	0	0	0
5B	Single-Family Detached	Non-Ducted Heating	1940-59	0	0	1	0	12	28750.3	0.00127527
5B	Single-Family Detached	None	1940-59	0	0	1	0	12	28750.3	6.51E-06
5B	Mobile Home	Ducted Heat Pump	1960-79	0	0	1	0	1	10033.2	1.21E-05
5B	Mobile Home	Ducted Heating	1960-79	0	0	1	0	10	87158.8	0.000670332
5B	Mobile Home	Non-Ducted Heat Pump	1960-79	0	0	1	0	0	0	0
5B	Mobile Home	Non-Ducted Heating	1960-79	0	0	1	0	3	25999.1	0.000269802
5B	Mobile Home	None	1960-79	0	0	1	0	3	25999.1	2.20E-06
5B	Multi-Family with 2 - 4 Units	Ducted Heat Pump	1960-79	0	0	1	0	0	0	9.11E-06
5B	Multi-Family with 2 - 4 Units	Ducted Heating	1960-79	0	0	1	0	17	57850	0.000444982
5B	Multi-Family with 2 - 4 Units	Non-Ducted Heat Pump	1960-79	0	0	1	0	0	0	0
5B	Multi-Family with 2 - 4 Units	Non-Ducted Heating	1960-79	0	0	1	0	13	29878.7	0.000245655
5B	Multi-Family with 2 - 4 Units	None	1960-79	0	0	1	0	13	29878.7	5.28E-06
5B	Multi-Family with 5+ Units	Ducted Heat Pump	1960-79	0	0	1	0	0	0	2.69E-05
5B	Multi-Family with 5+ Units	Ducted Heating	1960-79	0	0	1	0	17	57850	0.00106647
5B	Multi-Family with 5+ Units	Non-Ducted Heat Pump	1960-79	0	0	1	0	0	0	0
5B	Multi-Family with 5+ Units	Non-Ducted Heating	1960-79	0	0	1	0	13	29878.7	0.000673633
5B	Multi-Family with 5+ Units	None	1960-79	0	0	1	0	13	29878.7	2.79E-05
5B	Single-Family Attached	Ducted Heat Pump	1960-79	0	0	1	0	0	0	4.61E-06
5B	Single-Family Attached	Ducted Heating	1960-79	0	0	1	0	90	310946	0.000320831
5B	Single-Family Attached	Non-Ducted Heat Pump	1960-79	0	0	1	0	0	0	0
5B	Single-Family Attached	Non-Ducted Heating	1960-79	0	0	1	0	21	31290.2	0.000130708
5B	Single-Family Attached	None	1960-79	0	0	1	0	21	31290.2	5.27E-07
5B	Single-Family Detached	Ducted Heat Pump	1960-79	0	0	1	0	0	0	3.76E-05
5B	Single-Family Detached	Ducted Heating	1960-79	0	0	1	0	90	310946	0.0043409
5B	Single-Family Detached	Non-Ducted Heat Pump	1960-79	0	0	1	0	0	0	0
5B	Single-Family Detached	Non-Ducted Heating	1960-79	0	0	1	0	21	31290.2	0.00157615
5B	Single-Family Detached	None	1960-79	0	0	1	0	21	31290.2	9.33E-06
5B	Mobile Home	Ducted Heat Pump	1980-99	0	0	1	0	0	0	5.23E-05
5B	Mobile Home	Ducted Heating	1980-99	0	0	1	0	16	164195	0.00101217
5B	Mobile Home	Non-Ducted Heat Pump	1980-99	0	0	1	0	0	0	0
5B	Mobile Home	Non-Ducted Heating	1980-99	0	0	1	0	0	0	0.000270378
5B	Mobile Home	None	1980-99	0	0	1	0	0	0	8.01E-06
5B	Multi-Family with 2 - 4 Units	Ducted Heat Pump	1980-99	0	0	1	0	0	0	2.63E-05
5B	Multi-Family with 2 - 4 Units	Ducted Heating	1980-99	0	0	1	0	30	131043	0.000504126
5B	Multi-Family with 2 - 4 Units	Non-Ducted Heat Pump	1980-99	0	0	1	0	0	0	0
5B	Multi-Family with 2 - 4 Units	Non-Ducted Heating	1980-99	0	0	1	0	5	8073.59	0.0001449
5B	Multi-Family with 2 - 4 Units	None	1980-99	0	0	1	0	5	8073.59	2.84E-06
5B	Multi-Family with 5+ Units	Ducted Heat Pump	1980-99	0	0	1	0	0	0	9.37E-05
5B	Multi-Family with 5+ Units	Ducted Heating	1980-99	0	0	1	0	30	131043	0.00145467
5B	Multi-Family with 5+ Units	Non-Ducted Heat Pump	1980-99	0	0	1	0	0	0	0
5B	Multi-Family with 5+ Units	Non-Ducted Heating	1980-99	0	0	1	0	5	8073.59	0.000443099
5B	Multi-Family with 5+ Units	None	1980-99	0	0	1	0	5	8073.59	2.06E-05
5B	Single-Family Attached	Ducted Heat Pump	1980-99	0	0	1	0	2	8749.78	1.50E-05
5B	Single-Family Attached	Ducted Heating	1980-99	0	0	1	0	98	369632	0.000528174
5B	Single-Family Attached	Non-Ducted Heat Pump	1980-99	0	0	1	0	0	0	0
5B	Single-Family Attached	Non-Ducted Heating	1980-99	0	0	1	0	22	58087.4	0.000128073
5B	Single-Family Attached	None	1980-99	0	0	1	0	22	58087.4	1.38E-06
5B	Single-Family Detached	Ducted Heat Pump	1980-99	0	0	1	0	2	8749.78	0.000147804
5B	Single-Family Detached	Ducted Heating	1980-99	0	0	1	0	98	369632	0.00563406
5B	Single-Family Detached	Non-Ducted Heat Pump	1980-99	0	0	1	0	0	0	0
5B	Single-Family Detached	Non-Ducted Heating	1980-99	0	0	1	0	22	58087.4	0.00129065
5B	Single-Family Detached	None	1980-99	0	0	1	0	22	58087.4	1.31E-05
5B	Mobile Home	Ducted Heat Pump	2000-09	0	0	1	0	1	18630.7	7.99E-05
5B	Mobile Home	Ducted Heating	2000-09	0	0	1	0	0	0	0.000242008
5B	Mobile Home	Non-Ducted Heat Pump	2000-09	0	0	1	0	0	0	0
5B	Mobile Home	Non-Ducted Heating	2000-09	0	0	1	0	0	0	2.01E-05
5B	Mobile Home	None	2000-09	0	0	1	0	0	0	1.30E-06
5B	Multi-Family with 2 - 4 Units	Ducted Heat Pump	2000-09	0	0	1	0	0	0	7.16E-05
5B	Multi-Family with 2 - 4 Units	Ducted Heating	2000-09	0	0	1	0	5	6720.54	0.00015737
5B	Multi-Family with 2 - 4 Units	Non-Ducted Heat Pump	2000-09	0	0	1	0	0	0	0
5B	Multi-Family with 2 - 4 Units	Non-Ducted Heating	2000-09	0	0	1	0	0	0	1.20E-05
5B	Multi-Family with 2 - 4 Units	None	2000-09	0	0	1	0	0	0	4.22E-07
5B	Multi-Family with 5+ Units	Ducted Heat Pump	2000-09	0	0	1	0	0	0	0.00029258
5B	Multi-Family with 5+ Units	Ducted Heating	2000-09	0	0	1	0	5	6720.54	0.000614794
5B	Multi-Family with 5+ Units	Non-Ducted Heat Pump	2000-09	0	0	1	0	0	0	0
5B	Multi-Family with 5+ Units	Non-Ducted Heating	2000-09	0	0	1	0	0	0	4.64E-05
5B	Multi-Family with 5+ Units	None	2000-09	0	0	1	0	0	0	4.29E-06
5B	Single-Family Attached	Ducted Heat Pump	2000-09	0	0	1	0	4	9951.98	7.16E-05
5B	Single-Family Attached	Ducted Heating	2000-09	0	0	1	0	55	117240	0.000374894
5B	Single-Family Attached	Non-Ducted Heat Pump	2000-09	0	0	1	0	0	0	0
5B	Single-Family Attached	Non-Ducted Heating	2000-09	0	0	1	0	2	5701.99	3.38E-05
5B	Single-Family Attached	None	2000-09	0	0	1	0	2	5701.99	8.52E-07
5B	Single-Family Detached	Ducted Heat Pump	2000-09	0	0	1	0	4	9951.98	0.000594677
5B	Single-Family Detached	Ducted Heating	2000-09	0	0	1	0	55	117240	0.00378853
5B	Single-Family Detached	Non-Ducted Heat Pump	2000-09	0	0	1	0	0	0	0
5B	Single-Family Detached	Non-Ducted Heating	2000-09	0	0	1	0	2	5701.99	0.000348232
5B	Single-Family Detached	None	2000-09	0	0	1	0	2	5701.99	5.90E-06
5B	Mobile Home	Ducted Heat Pump	2010s	0	0	1	0	1	18630.7	2.35E-05
5B	Mobile Home	Ducted Heating	2010s	0	0	1	0	0	0	6.82E-05
5B	Mobile Home	Non-Ducted Heat Pump	2010s	0	0	1	0	0	0	0
5B	Mobile Home	Non-Ducted Heating	2010s	0	0	1	0	0	0	5.61E-06
5B	Mobile Home	None	2010s	0	0	1	0	0	0	1.97E-07
5B	Multi-Family with 2 - 4 Units	Ducted Heat Pump	2010s	0	0	1	0	0	0	2.93E-05
5B	Multi-Family with 2 - 4 Units	Ducted Heating	2010s	0	0	1	0	5	6720.54	6.01E-05
5B	Multi-Family with 2 - 4 Units	Non-Ducted Heat Pump	2010s	0	0	1	0	0	0	0
5B	Multi-Family with 2 - 4 Units	Non-Ducted Heating	2010s	0	0	1	0	0	0	4.50E-06
5B	Multi-Family with 2 - 4 Units	None	2010s	0	0	1	0	0	0	2.59E-07
5B	Multi-Family with 5+ Units	Ducted Heat Pump	2010s	0	0	1	0	0	0	0.000240135
5B	Multi-Family with 5+ Units	Ducted Heating	2010s	0	0	1	0	5	6720.54	0.00042623
5B	Multi-Family with 5+ Units	Non-Ducted Heat Pump	2010s	0	0	1	0	0	0	0
5B	Multi-Family with 5+ Units	Non-Ducted Heating	2010s	0	0	1	0	0	0	3.02E-05
5B	Multi-Family with 5+ Units	None	2010s	0	0	1	0	0	0	7.31E-06
5B	Single-Family Attached	Ducted Heat Pump	2010s	0	0	1	0	4	9951.98	2.84E-05
5B	Single-Family Attached	Ducted Heating	2010s	0	0	1	0	55	117240	0.000143056
5B	Single-Family Attached	Non-Ducted Heat Pump	2010s	0	0	1	0	0	0	0
5B	Single-Family Attached	Non-Ducted Heating	2010s	0	0	1	0	2	5701.99	1.28E-05
5B	Single-Family Attached	None	2010s	0	0	1	0	2	5701.99	2.70E-07
5B	Single-Family Detached	Ducted Heat Pump	2010s	0	0	1	0	4	9951.98	0.000203857
5B	Single-Family Detached	Ducted Heating	2010s	0	0	1	0	55	117240	0.00120645
5B	Single-Family Detached	Non-Ducted Heat Pump	2010s	0	0	1	0	0	0	0
5B	Single-Family Detached	Non-Ducted Heating	2010s	0	0	1	0	2	5701.99	0.000110144
5B	Single-Family Detached	None	2010s	0	0	1	0	2	5701.99	3.14E-06
5B	Mobile Home	Ducted Heat Pump	<1940	0	0	1	0	0	0	0
5B	Mobile Home	Ducted Heating	<1940	0	0	1	0	0	0	9.96E-06
5B	Mobile Home	Non-Ducted Heat Pump	<1940	0	0	1	0	0	0	0
5B	Mobile Home	Non-Ducted Heating	<1940	0	0	1	0	0	0	6.50E-06
5B	Mobile Home	None	<1940	0	0	1	0	0	0	4.18E-06
5B	Multi-Family with 2 - 4 Units	Ducted Heat Pump	<1940	0	0	1	0	0	0	0
5B	Multi-Family with 2 - 4 Units	Ducted Heating	<1940	0	0	1	0	1	4633.17	0.000111766
5B	Multi-Family with 2 - 4 Units	Non-Ducted Heat Pump	<1940	0	0	1	0	0	0	0
5B	Multi-Family with 2 - 4 Units	Non-Ducted Heating	<1940	0	0	1	0	0	0	9.73E-05
5B	Multi-Family with 2 - 4 Units	None	<1940	0	0	1	0	0	0	1.34E-06
5B	Multi-Family with 5+ Units	Ducted Heat Pump	<1940	0	0	1	0	0	0	0
5B	Multi-Family with 5+ Units	Ducted Heating	<1940	0	0	1	0	1	4633.17	0.000120593
5B	Multi-Family with 5+ Units	Non-Ducted Heat Pump	<1940	0	0	1	0	0	0	0
5B	Multi-Family with 5+ Units	Non-Ducted Heating	<1940	0	0	1	0	0	0	0.000144394
5B	Multi-Family with 5+ Units	None	<1940	0	0	1	0	0	0	9.98E-06
5B	Single-Family Attached	Ducted Heat Pump	<1940	0	0	1	0	0	0	0
5B	Single-Family Attached	Ducted Heating	<1940	0	0	1	0	23	118101	5.30E-05
5B	Single-Family Attached	Non-Ducted Heat Pump	<1940	0	0	1	0	0	0	0
5B	Single-Family Attached	Non-Ducted Heating	<1940	0	0	1	0	6	20151.4	3.69E-05
5B	Single-Family Attached	None	<1940	0	0	1	0	6	20151.4	3.31E-07
5B	Single-Family Detached	Ducted Heat Pump	<1940	0	0	1	0	0	0	0
5B	Single-Family Detached	Ducted Heating	<1940	0	0	1	0	23	118101	0.00153258
5B	Single-Family Detached	Non-Ducted Heat Pump	<1940	0	0	1	0	0	0	0
5B	Single-Family Detached	Non-Ducted Heating	<1940	0	0	1	0	6	20151.4	0.000770227
5B	Single-Family Detached	None	<1940	0	0	1	0	6	20151.4	6.24E-06
6A	Mobile Home	Ducted Heat Pump	1940-59	0	0	1	0	0	0	8.69E-07
6A	Mobile Home	Ducted Heating	1940-59	0	0	1	0	1	7378.98	4.88E-05
6A	Mobile Home	Non-Ducted Heat Pump	1940-59	0	0	1	0	0	0	0
6A	Mobile Home	Non-Ducted Heating	1940-59	0	0	1	0	0	0	1.79E-05
6A	Mobile Home	None	1940-59	0	0	1	0	0	0	1.05E-06
6A	Multi-Family with 2 - 4 Units	Ducted Heat Pump	1940-59	0	0	1	0	0	0	2.12E-05
6A	Multi-Family with 2 - 4 Units	Ducted Heating	1940-59	0	0	1	0	10	42927.5	0.000511619
6A	Multi-Family with 2 - 4 Units	Non-Ducted Heat Pump	1940-59	0	0	1	0	0	0	0
6A	Multi-Family with 2 - 4 Units	Non-Ducted Heating	1940-59	0	0	1	0	7	11640.9	0.000244292
6A	Multi-Family with 2 - 4 Units	None	1940-59	0	0	1	0	7	11640.9	4.81E-06
6A	Multi-Family with 5+ Units	Ducted Heat Pump	1940-59	0	0	1	0	0	0	3.22E-05
6A	Multi-Family with 5+ Units	Ducted Heating	1940-59	0	0	1	0	10	42927.5	0.000373794
6A	Multi-Family with 5+ Units	Non-Ducted Heat Pump	1940-59	0	0	1	0	0	0	0
6A	Multi-Family with 5+ Units	Non-Ducted Heating	1940-59	0	0	1	0	7	11640.9	0.000229928
6A	Multi-Family with 5+ Units	None	1940-59	0	0	1	0	7	11640.9	1.56E-05
6A	Single-Family Attached	Ducted Heat Pump	1940-59	0	0	1	0	2	6615.57	3.40E-06
6A	Single-Family Attached	Ducted Heating	1940-59	0	0	1	0	108	337235	0.00011671
6A	Single-Family Attached	Non-Ducted Heat Pump	1940-59	0	0	1	0	0	0	0
6A	Single-Family Attached	Non-Ducted Heating	1940-59	0	0	1	0	31	60469.6	5.05E-05
6A	Single-Family Attached	None	1940-59	0	0	1	0	31	60469.6	5.60E-07
6A	Single-Family Detached	Ducted Heat Pump	1940-59	0	0	1	0	2	6615.57	7.69E-05
6A	Single-Family Detached	Ducted Heating	1940-59	0	0	1	0	108	337235	0.00530301
6A	Single-Family Detached	Non-Ducted Heat Pump	1940-59	0	0	1	0	0	0	0
6A	Single-Family Detached	Non-Ducted Heating	1940-59	0	0	1	0	31	60469.6	0.00204132
6A	Single-Family Detached	None	1940-59	0	0	1	0	31	60469.6	1.17E-05
6A	Mobile Home	Ducted Heat Pump	1960-79	0	0	1	0	0	0	2.99E-06
6A	Mobile Home	Ducted Heating	1960-79	0	0	1	0	14	120448	0.000713177
6A	Mobile Home	Non-Ducted Heat Pump	1960-79	0	0	1	0	0	0	0
6A	Mobile Home	Non-Ducted Heating	1960-79	0	0	1	0	2	12497.1	0.000346953
6A	Mobile Home	None	1960-79	0	0	1	0	2	12497.1	2.67E-06
6A	Multi-Family with 2 - 4 Units	Ducted Heat Pump	1960-79	0	0	1	0	0	0	1.89E-05
6A	Multi-Family with 2 - 4 Units	Ducted Heating	1960-79	0	0	1	0	22	99065.9	0.000601996
6A	Multi-Family with 2 - 4 Units	Non-Ducted Heat Pump	1960-79	0	0	1	0	0	0	0
6A	Multi-Family with 2 - 4 Units	Non-Ducted Heating	1960-79	0	0	1	0	32	51314	0.000400793
6A	Multi-Family with 2 - 4 Units	None	1960-79	0	0	1	0	32	51314	1.03E-05
6A	Multi-Family with 5+ Units	Ducted Heat Pump	1960-79	0	0	1	0	0	0	6.21E-05
6A	Multi-Family with 5+ Units	Ducted Heating	1960-79	0	0	1	0	22	99065.9	0.00135614
6A	Multi-Family with 5+ Units	Non-Ducted Heat Pump	1960-79	0	0	1	0	0	0	0
6A	Multi-Family with 5+ Units	Non-Ducted Heating	1960-79	0	0	1	0	32	51314	0.00104462
6A	Multi-Family with 5+ Units	None	1960-79	0	0	1	0	32	51314	7.12E-05
6A	Single-Family Attached	Ducted Heat Pump	1960-79	0	0	1	0	2	4821.64	4.79E-06
6A	Single-Family Attached	Ducted Heating	1960-79	0	0	1	0	132	424716	0.000301803
6A	Single-Family Attached	Non-Ducted Heat Pump	1960-79	0	0	1	0	0	0	0
6A	Single-Family Attached	Non-Ducted Heating	1960-79	0	0	1	0	59	98557.1	0.00017053
6A	Single-Family Attached	None	1960-79	0	0	1	0	59	98557.1	9.09E-07
6A	Single-Family Detached	Ducted Heat Pump	1960-79	0	0	1	0	2	4821.64	5.18E-05
6A	Single-Family Detached	Ducted Heating	1960-79	0	0	1	0	132	424716	0.00629012
6A	Single-Family Detached	Non-Ducted Heat Pump	1960-79	0	0	1	0	0	0	0
6A	Single-Family Detached	Non-Ducted Heating	1960-79	0	0	1	0	59	98557.1	0.00337027
6A	Single-Family Detached	None	1960-79	0	0	1	0	59	98557.1	2.01E-05
6A	Mobile Home	Ducted Heat Pump	1980-99	0	0	1	0	0	0	2.04E-06
6A	Mobile Home	Ducted Heating	1980-99	0	0	1	0	14	162831	0.00109229
6A	Mobile Home	Non-Ducted Heat Pump	1980-99	0	0	1	0	0	0	0
6A	Mobile Home	Non-Ducted Heating	1980-99	0	0	1	0	2	16816.4	0.000543752
6A	Mobile Home	None	1980-99	0	0	1	0	2	16816.4	3.66E-06
6A	Multi-Family with 2 - 4 Units	Ducted Heat Pump	1980-99	0	0	1	0	0	0	6.79E-06
6A	Multi-Family with 2 - 4 Units	Ducted Heating	1980-99	0	0	1	0	5	18175.2	0.000397446
6A	Multi-Family with 2 - 4 Units	Non-Ducted Heat Pump	1980-99	0	0	1	0	0	0	0
6A	Multi-Family with 2 - 4 Units	Non-Ducted Heating	1980-99	0	0	1	0	24	52154.6	0.000436994
6A	Multi-Family with 2 - 4 Units	None	1980-99	0	0	1	0	24	52154.6	4.19E-06
6A	Multi-Family with 5+ Units	Ducted Heat Pump	1980-99	0	0	1	0	0	0	2.82E-05
6A	Multi-Family with 5+ Units	Ducted Heating	1980-99	0	0	1	0	5	18175.2	0.00104567
6A	Multi-Family with 5+ Units	Non-Ducted Heat Pump	1980-99	0	0	1	0	0	0	0
6A	Multi-Family with 5+ Units	Non-Ducted Heating	1980-99	0	0	1	0	24	52154.6	0.00151459
6A	Multi-Family with 5+ Units	None	1980-99	0	0	1	0	24	52154.6	6.26E-05
6A	Single-Family Attached	Ducted Heat Pump	1980-99	0	0	1	0	1	1931.15	3.73E-06
6A	Single-Family Attached	Ducted Heating	1980-99	0	0	1	0	151	461399	0.000630648
6A	Single-Family Attached	Non-Ducted Heat Pump	1980-99	0	0	1	0	0	0	0
6A	Single-Family Attached	Non-Ducted Heating	1980-99	0	0	1	0	43	100104	0.000408429
6A	Single-Family Attached	None	1980-99	0	0	1	0	43	100104	7.89E-07
6A	Single-Family Detached	Ducted Heat Pump	1980-99	0	0	1	0	1	1931.15	1.55E-05
6A	Single-Family Detached	Ducted Heating	1980-99	0	0	1	0	151	461399	0.0057931
6A	Single-Family Detached	Non-Ducted Heat Pump	1980-99	0	0	1	0	0	0	0
6A	Single-Family Detached	Non-Ducted Heating	1980-99	0	0	1	0	43	100104	0.00308616
6A	Single-Family Detached	None	1980-99	0	0	1	0	43	100104	1.46E-05
6A	Mobile Home	Ducted Heat Pump	2000-09	0	0	1	0	0	0	5.86E-06
6A	Mobile Home	Ducted Heating	2000-09	0	0	1	0	3	20918.2	0.000331272
6A	Mobile Home	Non-Ducted Heat Pump	2000-09	0	0	1	0	0	0	0
6A	Mobile Home	Non-Ducted Heating	2000-09	0	0	1	0	0	0	0.000109893
6A	Mobile Home	None	2000-09	0	0	1	0	0	0	1.16E-06
6A	Multi-Family with 2 - 4 Units	Ducted Heat Pump	2000-09	0	0	1	0	1	1184.13	2.02E-05
6A	Multi-Family with 2 - 4 Units	Ducted Heating	2000-09	0	0	1	0	4	11217.8	0.000177046
6A	Multi-Family with 2 - 4 Units	Non-Ducted Heat Pump	2000-09	0	0	1	0	0	0	0
6A	Multi-Family with 2 - 4 Units	Non-Ducted Heating	2000-09	0	0	1	0	4	3627.39	5.33E-05
6A	Multi-Family with 2 - 4 Units	None	2000-09	0	0	1	0	4	3627.39	2.07E-06
6A	Multi-Family with 5+ Units	Ducted Heat Pump	2000-09	0	0	1	0	1	1184.13	0.000122642
6A	Multi-Family with 5+ Units	Ducted Heating	2000-09	0	0	1	0	4	11217.8	0.000739825
6A	Multi-Family with 5+ Units	Non-Ducted Heat Pump	2000-09	0	0	1	0	0	0	0
6A	Multi-Family with 5+ Units	Non-Ducted Heating	2000-09	0	0	1	0	4	3627.39	0.000210216
6A	Multi-Family with 5+ Units	None	2000-09	0	0	1	0	4	3627.39	1.53E-05
6A	Single-Family Attached	Ducted Heat Pump	2000-09	0	0	1	0	5	7055.39	2.79E-05
6A	Single-Family Attached	Ducted Heating	2000-09	0	0	1	0	81	121819	0.000521046
6A	Single-Family Attached	Non-Ducted Heat Pump	2000-09	0	0	1	0	0	0	0
6A	Single-Family Attached	Non-Ducted Heating	2000-09	0	0	1	0	24	19257.5	0.000166858
6A	Single-Family Attached	None	2000-09	0	0	1	0	24	19257.5	6.38E-07
6A	Single-Family Detached	Ducted Heat Pump	2000-09	0	0	1	0	5	7055.39	0.000117959
6A	Single-Family Detached	Ducted Heating	2000-09	0	0	1	0	81	121819	0.00347153
6A	Single-Family Detached	Non-Ducted Heat Pump	2000-09	0	0	1	0	0	0	0
6A	Single-Family Detached	Non-Ducted Heating	2000-09	0	0	1	0	24	19257.5	0.00113344
6A	Single-Family Detached	None	2000-09	0	0	1	0	24	19257.5	1.68E-05
6A	Mobile Home	Ducted Heat Pump	2010s	0	0	1	0	0	0	4.19E-06
6A	Mobile Home	Ducted Heating	2010s	0	0	1	0	3	20918.2	8.56E-05
6A	Mobile Home	Non-Ducted Heat Pump	2010s	0	0	1	0	0	0	0
6A	Mobile Home	Non-Ducted Heating	2010s	0	0	1	0	0	0	2.75E-05
6A	Mobile Home	None	2010s	0	0	1	0	0	0	3.60E-07
6A	Multi-Family with 2 - 4 Units	Ducted Heat Pump	2010s	0	0	1	0	1	1184.13	8.07E-06
